pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,pregunta_14,pregunta_15,pregunta_16,pregunta_17,pregunta_18,pregunta_19,pregunta_20,pregunta_21,resultado
4,4,3,4,2,3,4,3,3,4,3,4,4,2,3,2,4,3,4,4,2,69
3,4,4,3,2,3,3,4,2,4,3,4,4,4,3,3,3,3,4,3,3,69
4,3,3,3,4,2,4,2,4,3,4,2,4,4,4,4,3,3,4,3,2,69
4,4,4,2,4,3,4,3,3,3,4,4,4,3,3,3,3,4,4,3,3,72
3,2,3,3,4,3,4,3,3,4,2,3,2,3,4,3,4,3,4,3,2,65
3,4,4,3,2,3,4,3,3,3,4,3,4,3,1,4,4,4,4,3,4,70
3,4,3,2,4,4,4,3,3,3,4,4,3,4,3,3,3,3,2,2,4,68
4,4,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,71
3,2,4,4,3,3,2,2,4,4,1,3,3,4,4,4,3,4,3,3,4,67
3,4,2,3,1,3,4,3,4,4,4,3,1,3,2,3,3,3,4,4,3,64
4,2,4,3,2,3,3,3,3,2,4,4,3,4,4,3,3,1,3,3,4,65
4,3,3,3,3,3,3,4,2,3,3,4,3,4,3,4,3,4,3,3,3,68
3,4,4,3,4,3,4,3,4,3,2,4,3,3,4,4,4,3,3,4,3,72
3,4,3,3,3,3,3,2,3,4,4,3,3,4,4,4,4,4,4,3,3,71
3,3,2,4,4,3,4,4,3,3,4,3,3,4,4,3,3,4,4,3,4,72
3,4,3,4,3,4,4,1,2,3,4,3,4,3,4,3,4,4,3,3,3,69
3,4,3,3,3,4,2,3,4,4,3,3,4,4,2,4,3,2,2,4,4,68
3,2,3,3,3,4,4,3,3,3,3,4,2,3,4,3,3,4,4,4,3,68
2,3,3,3,4,4,3,4,3,3,3,4,3,3,3,3,4,4,3,3,3,68
3,3,4,4,3,4,3,4,3,1,2,3,4,4,4,3,4,3,3,1,4,67
4,4,3,3,4,3,4,3,4,3,3,3,3,4,4,4,3,2,3,3,3,70
3,2,3,4,3,3,4,4,4,2,3,4,4,3,4,4,4,3,3,3,3,70
4,3,4,4,4,2,1,4,3,4,4,3,3,3,4,4,3,3,4,3,4,71
4,3,2,4,3,3,3,3,3,3,2,4,3,2,4,2,4,2,4,3,3,64
4,4,3,4,4,1,3,2,3,1,3,4,4,2,3,4,4,3,2,3,3,64
2,2,3,4,3,4,3,3,2,3,2,3,4,4,3,3,3,3,3,4,3,64
2,4,3,3,3,3,4,3,3,3,2,3,3,3,3,3,4,4,2,4,4,66
2,4,1,4,4,3,3,3,3,2,4,3,3,3,4,3,4,4,3,4,2,66
3,3,4,3,3,2,3,4,4,4,3,4,2,3,4,2,4,3,4,4,4,70
4,3,3,4,4,3,3,4,3,3,3,4,2,4,3,3,3,3,4,4,2,69
4,4,3,3,3,2,4,4,2,4,4,2,3,3,3,3,3,3,3,3,4,67
3,3,3,4,2,3,4,4,3,4,4,4,4,2,4,3,1,3,2,4,4,68
3,3,4,3,3,3,1,4,4,4,3,3,4,4,2,4,2,4,3,3,3,67
4,2,2,3,4,2,2,3,3,4,3,2,3,4,3,2,3,3,3,4,3,62
4,4,4,4,3,4,3,3,4,2,4,4,3,3,4,4,4,3,3,4,4,75
3,3,2,4,4,3,3,4,3,4,3,3,2,4,3,4,3,3,3,4,3,68
4,3,4,4,3,2,3,3,3,4,4,3,2,4,3,4,4,3,3,3,3,69
4,3,3,4,3,3,4,4,3,4,4,4,4,3,3,4,4,3,3,3,3,73
4,4,4,4,2,3,4,4,2,3,4,3,3,3,4,3,3,4,4,2,3,70
3,4,3,3,3,3,4,4,4,2,3,2,3,4,3,4,4,4,2,4,4,70
3,2,4,4,0,4,2,4,3,3,3,4,3,4,3,2,3,3,3,4,4,65
2,3,4,3,4,3,4,2,2,4,4,4,4,4,2,3,3,4,2,3,3,67
4,3,4,3,4,2,4,3,4,4,4,3,4,2,4,3,3,3,3,3,1,68
2,3,3,4,4,3,3,4,3,4,2,4,3,3,3,3,3,4,2,3,4,67
4,4,4,3,3,2,4,3,4,4,4,2,3,2,3,4,3,3,4,4,3,70
4,3,4,3,4,3,2,4,4,3,4,4,3,4,2,3,3,4,3,1,4,69
2,4,3,2,2,3,4,4,4,3,3,4,4,3,3,3,4,2,3,3,4,67
4,4,2,2,3,3,4,4,3,3,3,4,4,4,3,3,3,3,3,4,4,70
3,3,4,2,3,4,4,2,3,3,3,4,2,3,4,4,4,3,4,3,4,69
3,3,3,3,3,3,3,3,3,2,3,2,3,4,3,3,4,4,3,3,4,65
3,3,3,3,3,2,2,3,2,4,4,3,4,4,3,3,3,3,4,3,3,65
2,2,2,3,3,4,4,3,3,4,4,4,3,3,3,4,2,4,3,4,3,67
3,4,3,3,3,3,3,3,2,4,4,4,4,3,3,2,3,3,4,2,3,66
4,4,3,4,4,4,3,4,4,2,3,3,4,3,4,3,2,4,4,3,4,73
3,3,3,3,3,4,2,2,3,3,2,2,2,3,4,3,4,3,4,2,4,62
3,3,3,2,2,3,4,4,3,4,3,3,4,4,4,4,4,4,3,3,4,71
3,3,4,2,2,4,3,4,2,3,3,4,4,4,3,4,3,3,2,4,3,67
4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,4,4,3,69
3,4,3,4,4,3,3,3,2,3,2,3,3,2,4,3,2,3,3,4,3,64
3,3,4,4,3,3,3,4,4,4,3,4,3,4,3,3,3,3,4,4,4,73
4,4,4,3,3,4,4,3,2,4,2,4,4,4,3,3,4,1,4,2,4,70
4,2,2,4,3,3,4,3,3,3,4,3,4,3,4,3,4,3,3,4,4,70
2,3,4,3,3,3,4,3,3,3,3,4,4,3,2,3,3,3,3,3,4,66
4,3,4,3,3,3,3,4,3,4,4,3,4,3,3,4,3,4,4,4,3,73
3,3,3,3,4,3,3,3,3,2,4,3,3,3,3,4,2,2,4,3,3,64
2,4,4,3,2,3,2,3,4,4,3,3,3,4,4,3,3,3,4,2,3,66
2,3,3,4,4,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,70
3,3,4,3,3,4,2,4,2,4,3,3,3,4,4,3,3,3,3,3,4,68
3,4,3,3,4,3,4,4,3,3,3,3,3,4,4,4,2,4,3,4,4,72
3,4,4,3,4,3,3,3,3,4,4,3,3,4,4,4,4,3,3,3,4,73
4,3,4,3,3,2,4,2,4,4,4,4,3,3,3,3,3,2,4,3,3,68
4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,3,3,4,3,3,4,76
4,4,1,4,3,4,3,3,3,4,2,3,3,3,4,3,4,4,4,3,4,70
3,3,3,2,4,4,3,4,3,2,4,4,2,3,4,3,4,4,3,4,3,69
2,3,4,3,2,3,3,4,3,3,4,3,2,4,3,3,3,3,4,3,4,66
4,3,4,2,3,2,3,3,4,3,4,3,2,3,3,3,4,4,4,4,4,69
2,4,4,3,4,4,4,4,4,3,3,2,4,3,3,3,4,3,3,3,4,71
3,4,3,3,4,3,3,3,4,3,4,4,2,3,4,3,3,3,3,3,4,69
3,4,4,3,4,2,4,4,4,2,4,4,3,3,4,3,4,3,3,4,3,72
4,3,2,3,2,2,4,4,3,3,4,4,3,3,4,3,2,3,3,2,3,64
3,4,3,4,4,3,3,2,4,2,4,2,3,3,3,3,4,3,3,3,3,66
4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,4,4,3,3,1,3,71
4,4,3,4,2,3,3,2,2,3,3,3,4,3,4,3,3,4,4,3,3,67
3,2,3,3,3,4,4,4,2,4,3,3,4,3,3,4,3,3,4,4,3,69
3,1,2,3,4,3,4,2,4,3,3,3,4,4,3,4,3,4,3,4,3,67
3,4,4,3,4,3,3,4,4,4,3,4,4,4,3,4,2,3,2,3,4,72
4,3,4,3,3,3,2,4,3,1,4,3,4,3,3,2,3,3,3,3,4,65
4,4,4,3,2,4,4,2,3,4,4,3,3,3,3,1,3,3,3,4,3,67
3,4,2,2,3,4,3,3,3,3,4,3,4,4,3,3,4,3,3,4,3,68
4,4,4,3,2,4,3,3,4,4,4,1,4,4,3,3,4,3,2,3,3,69
3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,2,3,67
2,2,4,4,4,4,4,4,3,3,2,3,2,4,3,3,3,3,3,4,4,68
3,4,4,4,4,4,3,4,3,3,4,4,3,4,2,3,3,4,2,3,4,72
4,2,4,2,3,4,3,3,3,3,4,3,4,3,3,3,3,3,3,4,4,68
4,4,4,3,4,3,3,4,3,3,3,4,4,4,4,3,4,1,2,3,3,70
2,3,2,4,3,4,3,4,3,2,4,4,4,2,3,3,3,4,3,3,4,67
4,3,3,2,3,4,3,3,3,3,3,3,3,4,4,3,3,3,2,4,4,67
4,2,2,2,4,3,4,3,3,3,2,3,4,3,4,3,3,3,3,3,4,65
4,4,4,4,3,4,3,3,1,4,3,2,4,3,2,3,3,3,4,3,4,68
3,4,3,3,3,2,2,4,3,2,3,4,4,3,4,4,3,4,3,3,4,68
2,4,3,3,2,2,4,2,1,3,3,3,4,2,3,4,4,3,4,3,4,63
3,3,3,2,2,4,3,4,2,3,3,3,3,4,3,4,2,3,3,3,2,62
3,4,3,2,4,3,3,4,3,4,3,4,4,1,2,3,3,3,3,3,3,65
3,2,3,3,3,4,4,4,4,3,3,4,2,3,3,4,3,4,2,2,3,66
4,3,3,3,3,4,4,4,4,3,2,3,4,4,4,4,4,3,3,3,2,71
4,3,2,3,4,3,3,3,3,3,4,2,4,2,2,4,3,4,3,4,4,67
4,4,4,3,3,3,3,3,3,3,4,3,4,4,4,3,4,3,4,4,4,74
3,3,4,4,4,4,3,2,4,2,3,3,4,3,3,3,3,3,3,2,3,66
3,3,4,3,4,2,3,3,4,3,3,3,3,4,4,3,2,4,3,3,3,67
3,3,4,4,3,4,2,4,3,4,4,4,2,3,3,4,2,3,3,3,2,67
4,2,4,4,3,4,4,4,3,2,4,4,2,3,4,4,4,4,3,3,1,70
4,4,3,3,4,4,3,1,2,2,2,4,3,4,4,3,2,4,2,4,4,66
3,3,4,2,3,3,3,4,3,4,4,4,2,4,3,3,3,3,3,3,3,67
3,3,4,3,3,1,1,3,4,1,4,4,3,3,3,3,2,3,4,3,3,61
3,2,4,4,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,3,70
3,3,3,4,3,3,4,3,3,4,4,3,3,4,3,4,2,2,3,3,4,68
2,3,3,4,3,3,3,3,3,2,3,2,3,4,4,4,4,3,3,3,3,65
4,4,3,3,4,4,4,3,3,3,4,3,3,3,2,3,4,4,4,4,3,72
3,4,4,3,4,3,3,3,4,3,3,3,4,4,2,3,4,3,3,2,4,69
4,2,3,3,2,3,4,4,4,4,4,3,3,4,2,3,4,4,3,4,3,70
4,3,4,3,4,3,3,3,3,3,4,2,4,3,3,3,3,2,3,3,3,66
3,2,2,3,3,3,4,3,3,4,3,4,2,4,3,4,3,4,4,4,1,66
4,3,4,3,4,2,3,3,4,4,3,4,3,4,4,3,4,3,4,4,2,72
3,4,2,3,4,3,2,1,4,3,4,3,3,2,3,4,4,4,4,3,2,65
4,4,4,3,3,3,4,4,3,3,4,3,3,3,4,2,3,4,3,3,4,71
3,4,3,3,4,3,4,3,4,3,4,3,3,4,4,4,3,4,4,1,4,72
3,2,4,3,3,3,2,3,4,2,3,2,3,4,3,4,3,2,4,3,4,64
2,2,3,2,4,4,4,3,3,4,4,3,4,2,4,2,3,2,3,4,4,66
3,3,4,3,4,3,3,3,4,4,3,4,3,3,3,4,3,4,3,3,4,71
3,3,3,4,3,3,4,4,4,4,2,3,3,4,2,4,3,4,4,2,3,69
3,4,3,3,3,4,4,4,4,3,4,2,2,3,4,4,4,4,3,2,3,70
2,1,4,3,4,4,2,3,2,3,3,3,3,3,2,3,2,2,3,1,3,56
4,4,3,3,4,3,4,3,4,4,4,4,3,3,4,4,3,3,4,3,3,74
4,3,3,1,4,3,3,3,4,3,3,3,3,3,2,3,4,3,4,3,3,65
4,3,3,4,2,3,3,3,4,3,3,2,2,4,4,4,4,3,4,3,2,67
4,4,4,4,3,3,3,4,2,4,3,4,3,3,3,4,3,4,3,2,3,70
3,2,3,3,2,2,3,3,3,4,3,3,4,2,3,3,4,3,2,2,4,61
3,3,4,4,3,4,2,2,3,3,2,3,3,2,3,3,3,4,3,1,3,61
4,3,3,3,3,3,3,3,4,3,3,4,3,2,4,3,2,3,4,4,3,67
4,4,3,3,3,3,3,4,4,4,4,3,4,3,3,2,3,3,3,3,3,69
3,4,3,3,3,4,4,3,3,2,3,4,4,3,3,3,4,4,3,3,3,69
4,3,3,3,4,4,3,3,4,4,3,3,3,4,4,4,3,4,4,3,4,74
3,4,2,4,2,3,3,3,3,3,2,3,2,4,4,4,3,4,3,2,3,64
3,3,3,4,2,3,4,3,3,3,3,3,3,4,3,4,4,4,2,4,3,68
2,3,2,3,3,4,1,3,3,2,3,4,4,4,4,3,4,2,4,4,3,65
3,3,4,4,4,3,3,3,2,4,4,1,3,4,3,2,4,4,3,4,3,68
3,2,3,3,3,4,3,4,4,4,3,2,3,3,4,4,4,4,4,3,3,70
4,4,3,4,3,4,2,4,3,2,3,4,4,4,3,3,3,2,3,4,3,69
3,4,3,4,3,4,2,3,3,4,3,3,3,4,4,4,3,3,3,4,4,71
2,4,4,4,3,3,4,4,3,3,4,3,4,3,4,4,3,3,3,3,3,71
1,3,4,4,3,2,2,4,3,4,3,4,3,4,4,4,4,4,4,3,4,71
4,4,2,3,3,2,3,3,4,2,3,2,3,4,2,4,2,3,4,3,4,64
3,3,3,2,3,3,3,4,4,3,4,3,2,3,3,4,3,3,3,3,3,65
3,4,3,4,3,3,3,3,4,3,2,4,3,4,3,4,4,3,2,3,4,69
2,3,3,1,3,3,4,2,3,4,2,4,3,4,4,2,4,4,4,4,3,66
2,3,3,4,3,3,3,3,3,3,2,2,4,4,3,4,4,3,3,3,3,65
3,2,3,3,4,4,3,2,4,4,3,4,3,4,4,4,3,3,4,3,4,71
4,4,3,3,2,3,3,3,3,3,3,4,3,3,3,4,3,4,3,3,1,65
3,3,3,4,2,3,3,4,4,3,3,4,3,3,3,2,4,2,3,3,3,65
3,4,3,4,3,4,3,3,3,3,4,4,4,4,3,4,4,2,4,4,3,73
4,3,4,3,2,3,3,2,4,1,4,4,3,3,4,2,4,3,4,2,3,65
4,2,3,3,4,4,3,4,3,2,4,3,3,3,3,2,3,3,4,4,3,67
4,4,2,2,4,4,4,4,3,4,4,3,4,4,3,3,3,3,4,4,4,74
3,3,4,4,4,3,3,4,3,3,3,4,3,4,3,2,3,3,3,4,3,69
2,3,4,3,4,4,3,4,2,4,3,3,4,4,2,3,4,4,3,3,2,68
3,4,4,4,4,3,2,4,3,4,3,3,3,3,4,3,3,4,4,3,4,72
3,4,3,3,4,3,4,2,4,3,4,2,4,3,3,4,3,3,1,3,2,65
4,3,4,4,3,3,3,3,3,4,4,4,3,4,2,3,3,3,3,2,4,69
4,3,3,4,3,4,4,1,4,4,3,3,3,3,3,3,2,4,4,3,4,69
3,3,3,3,4,4,3,3,4,2,3,3,3,3,4,4,3,4,3,4,2,68
4,3,4,4,3,3,3,3,2,3,3,4,3,2,2,4,3,4,3,2,4,66
3,3,3,3,4,3,3,3,2,3,3,3,3,3,4,2,4,3,4,3,3,65
3,3,3,3,3,3,4,2,4,4,3,3,3,2,3,3,4,4,3,3,3,66
3,3,4,4,4,3,4,3,4,2,4,3,3,4,3,3,3,4,4,3,3,71
3,3,2,3,3,3,4,2,3,3,4,2,4,3,4,3,2,4,3,4,3,65
4,3,4,4,4,3,4,4,3,3,2,3,3,3,3,2,3,4,3,3,3,68
4,4,3,3,3,2,3,3,3,3,4,3,4,3,3,4,3,3,4,3,4,69
2,4,4,3,3,4,3,3,3,3,3,3,4,3,3,4,2,4,4,2,3,67
3,3,4,3,4,3,4,3,2,4,3,4,4,3,4,2,3,2,3,4,2,67
3,3,3,4,3,3,4,4,3,2,3,3,4,3,3,4,4,3,3,3,4,69
2,3,3,4,4,4,3,4,4,3,3,4,2,3,3,4,3,4,2,4,4,70
4,2,4,4,4,3,4,3,3,4,3,3,2,2,2,2,4,3,3,4,4,67
4,3,3,3,3,4,3,3,4,4,4,3,2,2,4,4,4,3,3,4,2,69
4,4,3,4,3,2,3,1,2,3,3,3,3,4,4,3,3,3,4,3,3,65
4,3,4,4,4,4,4,3,3,3,3,3,3,4,3,3,2,4,4,3,2,70
2,3,4,4,3,4,3,4,2,3,4,3,4,4,4,3,4,4,4,4,4,74
4,4,3,3,3,3,3,4,3,4,4,3,4,4,3,4,3,4,1,2,3,69
1,3,4,2,4,4,3,3,3,4,3,3,4,3,3,4,4,4,4,3,3,69
4,4,3,3,4,4,2,3,4,4,4,3,3,3,3,4,4,4,4,4,2,73
3,4,3,4,3,3,2,1,4,4,3,3,3,4,2,3,3,3,4,3,3,65
3,4,4,3,3,3,4,3,4,3,2,3,3,4,4,4,3,2,3,2,3,67
3,4,4,3,3,3,4,3,3,2,2,3,4,3,3,3,4,4,4,3,4,69
3,2,3,4,3,3,3,4,4,4,2,3,4,3,2,3,3,3,3,4,3,66
1,4,3,3,3,3,4,2,4,3,4,3,3,3,3,4,3,3,2,4,4,66
2,4,4,3,3,3,2,3,3,2,3,2,4,3,3,3,3,3,4,2,4,63
4,3,2,3,4,3,2,4,3,3,4,4,3,4,4,4,3,2,3,2,3,67
3,3,3,4,3,4,3,2,4,3,3,3,4,4,3,3,3,3,3,3,3,67
4,4,3,3,2,3,4,4,4,4,3,3,4,3,3,3,4,3,4,3,4,72
4,3,3,3,3,3,4,4,4,3,4,4,4,3,4,4,2,2,4,3,4,72
2,3,2,4,3,3,4,3,4,4,4,3,3,3,3,3,2,4,2,3,3,65
2,3,3,3,2,3,3,4,3,2,3,2,2,3,4,4,3,3,4,3,3,62
4,4,3,3,4,3,4,4,4,2,3,3,3,3,4,3,2,4,2,4,3,69
3,3,3,4,3,3,4,3,3,4,4,4,3,3,3,3,2,3,3,4,3,68
3,4,3,4,3,2,3,4,3,2,4,2,3,3,4,3,4,3,2,4,4,67
3,4,3,3,2,3,2,4,4,4,4,4,1,4,4,4,4,3,3,3,4,70
4,3,3,4,3,2,4,3,3,3,4,3,4,3,3,4,4,3,4,4,2,70
1,3,3,4,3,4,3,4,4,4,2,3,3,3,3,2,3,3,2,4,4,65
3,3,3,4,4,4,3,3,3,3,2,4,4,4,3,4,4,4,3,2,3,70
3,3,4,3,4,4,3,4,3,2,3,3,4,3,4,3,3,4,3,3,4,70
4,3,3,4,4,4,3,3,4,4,4,4,3,4,2,4,3,3,2,4,4,73
4,2,4,3,4,3,3,3,4,3,3,4,2,3,4,3,2,3,4,3,3,67
4,4,2,3,4,4,3,3,4,4,3,3,4,4,3,4,3,3,3,2,4,71
4,4,3,3,4,3,4,2,4,3,3,4,4,3,3,4,3,2,3,2,3,68
3,3,4,3,3,4,3,4,1,3,3,2,3,4,1,3,3,3,2,3,3,61
3,4,3,4,4,3,2,3,3,4,2,4,3,4,3,4,3,2,3,3,3,67
4,3,2,2,3,4,3,3,3,4,4,2,3,2,3,3,2,4,2,3,3,62
3,4,3,3,4,3,3,4,4,3,4,3,3,4,3,3,4,3,3,3,4,71
3,4,4,3,4,2,3,3,3,3,3,2,3,3,4,3,3,2,2,3,3,63
4,3,4,4,4,3,3,2,4,3,3,4,3,3,3,3,2,3,3,3,3,67
4,2,4,4,4,4,3,3,2,4,3,3,3,3,3,2,3,4,4,3,4,69
3,4,3,3,4,2,4,3,3,1,2,3,3,2,3,2,3,3,4,3,3,61
3,4,3,1,4,2,4,3,4,3,3,3,3,3,3,2,4,2,4,2,3,63
3,3,4,3,3,3,3,4,4,3,3,4,4,3,2,3,1,4,2,4,3,66
4,3,3,3,4,3,3,4,2,3,3,2,4,4,2,4,3,4,3,3,3,67
4,3,3,4,3,3,4,4,4,4,3,3,4,4,4,1,4,3,3,4,3,72
3,3,3,3,3,4,2,4,3,3,3,4,3,3,4,4,3,2,4,3,4,68
3,3,3,4,3,3,3,3,3,3,2,3,4,3,3,3,4,3,4,4,4,68
3,1,2,2,4,4,4,3,3,2,3,4,4,4,3,3,2,3,3,3,3,63
4,3,4,4,3,4,3,3,3,4,3,2,3,3,3,4,4,3,2,4,3,69
3,4,2,4,3,3,4,3,4,4,3,3,3,4,4,2,4,4,3,2,3,69
3,3,3,4,4,3,3,2,2,3,3,4,4,4,4,4,3,4,2,4,4,70
3,2,3,4,4,4,4,3,3,2,3,4,3,3,3,3,2,4,2,4,4,67
3,3,2,4,3,3,4,4,4,3,2,2,3,2,4,2,3,4,2,4,3,64
4,4,3,3,4,3,2,3,2,3,2,4,3,3,3,3,4,3,3,4,4,67
4,4,4,3,4,3,3,4,4,4,3,3,4,4,3,3,4,3,4,3,4,75
4,3,3,3,4,4,4,4,3,4,4,3,3,3,3,3,4,4,3,3,3,72
3,4,3,4,3,4,3,4,4,4,2,4,3,3,4,2,4,2,3,4,2,69
4,4,3,4,4,3,3,3,3,4,2,2,3,4,4,3,4,3,3,2,4,69
3,3,4,3,4,3,2,3,4,4,3,4,3,4,3,2,3,3,3,3,3,67
4,4,4,3,3,3,3,3,4,3,3,4,3,4,4,4,3,4,3,3,3,72
3,4,4,2,3,2,4,4,4,2,4,3,4,3,3,3,3,2,1,2,4,64
3,3,4,2,3,3,4,3,3,4,3,3,3,4,3,4,4,3,2,4,4,69
4,2,4,4,4,4,4,3,3,4,4,4,3,3,3,3,3,4,2,2,3,70
3,4,3,4,2,3,3,3,3,3,4,3,3,2,2,3,2,2,4,4,2,62
4,3,3,4,1,3,3,4,3,4,3,3,3,4,4,2,4,4,4,4,4,71
3,2,3,3,3,4,4,2,2,2,3,3,4,4,4,4,4,3,4,3,3,67
1,4,2,3,3,2,3,4,3,3,2,4,4,3,3,3,4,4,4,3,4,66
3,3,2,4,3,4,3,3,3,2,2,3,2,4,4,2,3,4,4,3,4,65
4,4,3,3,3,3,4,4,4,4,1,2,3,4,3,4,3,3,3,2,4,68
3,3,4,4,4,3,2,2,3,3,3,3,3,4,3,3,4,3,4,4,4,69
4,4,4,4,3,4,3,3,4,3,3,3,4,3,4,4,4,2,3,3,3,72
2,4,4,3,4,4,3,4,3,2,4,3,3,4,3,4,3,3,3,3,2,68
4,3,3,4,3,4,3,3,4,4,3,3,3,3,4,2,4,3,3,4,4,71
3,4,4,3,3,4,4,4,3,4,2,2,3,4,3,4,4,3,4,3,4,72
2,3,3,4,3,3,3,4,3,3,2,3,4,2,4,3,1,3,4,4,3,64
4,3,3,4,2,3,4,3,3,4,3,3,3,4,4,3,3,3,4,3,3,69
3,3,4,3,3,2,3,3,3,4,4,3,2,3,4,2,3,4,3,1,4,64
3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,4,3,3,3,4,3,68
4,3,4,3,3,4,3,3,3,4,3,3,3,3,4,4,4,4,3,4,4,73
3,3,4,2,4,3,4,4,3,2,1,4,3,3,4,3,3,3,3,1,3,63
3,4,4,4,3,2,3,3,3,3,4,3,4,4,4,3,3,3,4,4,3,71
3,4,4,3,3,4,3,3,4,3,4,3,4,4,3,4,4,4,3,3,3,73
4,4,4,3,2,3,4,4,1,4,4,4,4,3,4,4,3,4,3,4,4,74
4,3,3,4,4,4,3,3,4,1,3,3,4,2,3,3,4,3,3,4,3,68
2,3,4,4,2,1,4,3,3,4,4,3,3,3,3,3,3,4,2,3,4,65
2,4,2,4,3,3,3,3,2,2,2,3,4,3,4,3,3,4,4,3,3,64
4,4,3,4,3,3,4,3,3,2,3,3,4,2,4,1,4,3,2,3,3,65
3,3,4,4,4,3,2,2,4,3,1,2,3,3,4,3,3,3,1,4,4,63
3,2,4,3,2,3,3,2,4,4,3,3,3,3,4,4,2,3,3,4,3,65
4,4,2,3,4,4,3,3,3,2,4,4,3,3,3,2,3,3,3,4,4,68
4,4,4,4,3,2,3,4,4,3,4,4,3,4,4,3,3,4,2,3,3,72
4,4,3,4,4,3,3,4,2,4,3,2,2,3,3,4,3,3,4,3,4,69
3,3,4,2,4,4,3,3,3,4,4,4,4,4,3,2,4,4,3,3,3,71
2,2,3,4,3,2,3,3,3,3,4,3,3,3,4,4,3,4,3,4,3,66
1,3,2,3,4,4,2,3,4,4,3,3,3,3,3,3,4,4,3,3,3,65
4,3,4,1,3,4,3,3,2,3,4,2,4,2,3,3,3,4,1,4,2,62
3,3,3,4,3,4,4,4,2,3,3,4,3,4,3,2,3,3,3,4,3,68
3,3,3,3,1,4,4,3,4,4,4,3,3,3,2,4,2,4,4,4,3,68
3,4,3,3,3,3,3,4,3,3,3,2,2,4,2,3,4,3,3,2,2,62
4,4,3,4,3,3,3,3,4,3,3,3,2,4,2,4,4,4,3,4,3,70
3,3,4,2,4,2,4,3,3,4,4,3,0,3,3,2,3,4,4,4,4,66
4,3,3,4,3,3,4,4,3,4,3,3,4,3,3,2,4,4,4,4,4,73
4,3,1,4,4,3,4,2,3,4,3,4,2,4,3,3,4,4,3,4,3,69
4,3,3,4,3,4,3,4,2,3,4,2,4,2,3,3,2,4,4,3,3,67
2,3,3,3,3,4,4,2,4,4,3,4,3,3,2,3,4,3,3,4,4,68
3,3,4,3,1,2,2,4,3,3,3,2,3,3,3,3,1,4,4,3,3,60
3,3,4,3,3,3,3,2,3,3,3,3,2,4,4,4,3,4,4,3,4,68
4,4,4,1,3,2,3,3,3,2,4,3,3,3,3,2,3,3,2,2,3,60
3,4,4,3,3,3,4,4,3,2,3,3,4,3,3,2,4,3,3,3,3,67
4,3,4,4,4,2,3,3,3,4,3,2,3,4,2,3,3,1,4,4,3,66
4,3,4,2,3,4,2,4,4,3,3,4,4,3,3,3,3,4,4,3,3,70
4,3,4,3,4,4,3,4,2,4,3,2,4,3,3,4,3,1,4,3,3,68
4,4,3,2,3,2,3,4,3,4,3,2,3,4,4,2,3,4,3,4,3,67
3,3,3,4,4,3,2,4,3,4,4,3,3,4,4,4,4,4,3,3,2,71
2,4,4,4,3,3,4,2,3,3,3,4,3,3,4,3,4,4,4,4,4,72
3,3,3,2,3,3,4,4,2,3,3,4,3,4,4,3,3,4,4,4,4,70
2,3,2,4,4,3,4,4,4,4,4,3,3,2,4,4,3,2,3,4,4,70
3,4,3,4,3,3,2,3,4,2,3,3,2,2,3,4,3,2,3,4,3,63
4,3,3,2,3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,4,2,67
4,3,3,3,4,3,3,4,4,4,4,3,2,3,4,4,3,3,4,3,3,71
4,3,3,3,3,4,3,2,3,3,4,4,2,4,4,4,2,3,3,2,3,66
3,3,4,4,3,3,3,4,4,4,3,3,4,3,3,4,3,2,3,4,3,70
4,3,3,4,4,3,4,2,3,3,3,3,4,4,3,1,3,4,3,4,3,68
4,4,4,4,3,4,4,4,1,4,4,4,3,3,3,3,3,4,3,3,3,72
3,2,3,3,3,4,4,3,4,4,4,4,3,4,3,3,4,3,3,3,3,70
4,3,3,4,4,2,3,3,3,4,4,3,4,2,3,3,4,3,4,3,2,68
4,3,3,2,4,4,2,2,3,4,3,4,3,4,3,4,4,3,4,3,2,68
4,3,3,3,2,3,3,3,3,3,4,4,4,4,3,3,3,2,3,3,4,67
2,3,4,2,2,4,3,4,3,3,3,3,4,4,4,3,3,4,3,4,3,68
4,2,4,3,4,2,4,4,4,4,4,3,4,4,3,4,4,3,2,3,4,73
2,3,3,3,4,3,4,3,3,3,3,3,4,2,4,4,3,4,3,4,4,69
4,2,4,4,3,3,4,2,4,4,4,3,3,4,3,3,2,3,3,3,4,69
3,3,3,3,3,4,4,4,3,2,4,3,3,3,4,4,3,3,3,2,4,68
3,3,4,3,4,3,2,3,3,4,3,3,3,4,2,2,2,4,3,3,4,65
